way_id,node_id,type,latitude,longitude
28524461,4171826357,taxiway,59.6411303,17.9182526
28524461,4171826360,taxiway,59.6411642,17.9182909
28524461,4171826363,taxiway,59.641189,17.9183271
28524461,4171826365,taxiway,59.641213,17.918366
28524461,4171826368,taxiway,59.6412388,17.9184156
28524461,4171826369,taxiway,59.6412601,17.9184639
28524461,4171826371,taxiway,59.6412812,17.9185148
28524461,4171826374,taxiway,59.6413008,17.9185725
28524461,4171826375,taxiway,59.6413184,17.9186436
28524461,4171826377,taxiway,59.6413333,17.9187126
28524461,4171826378,taxiway,59.6413455,17.9187958
28524461,4171826384,taxiway,59.641355,17.918891
28524461,4171826386,taxiway,59.6413557,17.9189634
28524461,4171826387,taxiway,59.641352,17.9190328
33911218,388537107,taxiway,59.6531729,17.9225938
33911218,388537108,taxiway,59.6532343,17.9222363
33911218,4165354208,taxiway,59.6532601,17.9220727
33911218,388537109,taxiway,59.6532668,17.9219855
33911218,4165354209,taxiway,59.6532675,17.9218795
33911218,388537110,taxiway,59.6532614,17.9217736
33911218,4165354207,taxiway,59.6532506,17.9216904
33911218,4165354205,taxiway,59.6532309,17.9215858
33911218,4165354204,taxiway,59.6532018,17.9214772
33911218,388537111,taxiway,59.6531608,17.9213646
33911538,4165279025,taxiway,59.6446799,17.9159096
33911538,9405265673,taxiway,59.6445651,17.9159472
33911538,9405265674,taxiway,59.6444767,17.9159973
33911538,9405265675,taxiway,59.6444032,17.9160901
33911538,9405265676,taxiway,59.6443175,17.916238
33911538,9405265672,taxiway,59.6442591,17.916479
33911538,4169586284,taxiway,59.6440762,17.9184326
33911538,4169586281,taxiway,59.6440678,17.9185178
33911538,4169586277,taxiway,59.6440555,17.9186514
33911538,4169586274,taxiway,59.6440399,17.9189236
33911538,4169586273,taxiway,59.6440389,17.9190483
33911538,4169586276,taxiway,59.6440487,17.9191965
33911538,32893750,taxiway,59.6440559,17.919287
33913789,4169338530,taxiway,59.6586253,17.9245635
33913789,4169338531,taxiway,59.6586745,17.9245632
33913789,4169338532,taxiway,59.6587104,17.9245599
33913789,4169338534,taxiway,59.6587404,17.9245475
33913789,4169338538,taxiway,59.6587797,17.9245267
33913789,4169338540,taxiway,59.6588043,17.9245102
33913789,4169338542,taxiway,59.6588322,17.9244864
33913789,4169338547,taxiway,59.6588796,17.9244375
33913789,4169338550,taxiway,59.658922,17.9243812
33913789,4169338554,taxiway,59.6589643,17.9243107
33913789,4169338557,taxiway,59.6590138,17.9242008
33913789,4169338560,taxiway,59.6590453,17.9241029
33913789,4169338563,taxiway,59.659073,17.9239835
33913789,4169338564,taxiway,59.6590923,17.9238467
33913789,4169338572,taxiway,59.6591887,17.9227973
33913789,5093168486,taxiway,59.6592587,17.9220647
33913789,5093168487,taxiway,59.659262,17.9219855
33913789,5093168488,taxiway,59.6592627,17.9219037
33913789,5093168489,taxiway,59.659258,17.9218058
33913789,5093168490,taxiway,59.6592444,17.9216918
33913789,5093168491,taxiway,59.6592255,17.9215913
33913789,5093168492,taxiway,59.6592092,17.9215175
33913789,5093168493,taxiway,59.6591835,17.921437
33913789,5093168494,taxiway,59.6591523,17.9213579
33913789,5093168495,taxiway,59.6591184,17.9212868
33913789,5093168496,taxiway,59.6590771,17.9212184
33913789,5093168497,taxiway,59.6590385,17.9211688
33913789,5093168498,taxiway,59.6590026,17.9211326
33913789,5093168499,taxiway,59.6589599,17.9211085
33913789,5093168485,taxiway,59.6588935,17.921081
33913789,5093168484,taxiway,59.6585094,17.9209137
67486404,4165354206,taxiway,59.6532374,17.9190061
67486404,4165354201,taxiway,59.6530487,17.9189888
67486404,4165354198,taxiway,59.6527851,17.9189593
67486404,4165354195,taxiway,59.6525046,17.9189512
67486404,4165354193,taxiway,59.6522213,17.9189834
67486404,4165354191,taxiway,59.6518324,17.9190746
67486404,4165354189,taxiway,59.651775,17.9190965
67486404,4165354187,taxiway,59.6515586,17.9191792
67486404,4165354185,taxiway,59.6513161,17.9192972
67486404,4165354183,taxiway,59.6510559,17.9194528
67486404,4165354181,taxiway,59.6508255,17.9196245
67486404,4165354178,taxiway,59.6503986,17.9199718
67486404,4169338050,taxiway,59.6498918,17.9203898
67486404,4169338048,taxiway,59.6498629,17.9204183
67486404,4169338046,taxiway,59.6498301,17.9204592
67486404,4169338044,taxiway,59.6497809,17.920541
67486404,4169338041,taxiway,59.6497467,17.9206154
67486404,4169338039,taxiway,59.6497132,17.9207066
67486404,4169338037,taxiway,59.6496911,17.9207871
67486404,4169338034,taxiway,59.6496681,17.9208937
67486404,4169338031,taxiway,59.6496542,17.9209956
67486404,4169338027,taxiway,59.6496474,17.9210995
67486404,4169338024,taxiway,59.6496451,17.9212303
67486404,4169338025,taxiway,59.649646,17.921317
81345755,32894375,taxiway,59.6404675,17.9365613
81345755,947771596,taxiway,59.6408427,17.9377748
81624131,4165354037,taxiway,59.6355132,17.954049
81624131,4165354036,taxiway,59.635216,17.9538796
81624131,4165354034,taxiway,59.6349502,17.9537133
81624131,4165354032,taxiway,59.6344675,17.9533297
81624131,951381938,taxiway,59.6341109,17.9529676
81624131,4165354031,taxiway,59.6338343,17.9526216
81624131,4165354030,taxiway,59.6334777,17.9521093
81624131,951381939,taxiway,59.6330099,17.9513288
81624131,951381940,taxiway,59.632736,17.9508675
81624131,4165354026,taxiway,59.6325177,17.9505
81624131,2052850790,taxiway,59.6324702,17.9503686
81624131,951381942,taxiway,59.6324214,17.9501916
81624131,4165354024,taxiway,59.6323943,17.9500092
81624131,4165354023,taxiway,59.6323929,17.9497973
81624131,4165354025,taxiway,59.6324214,17.94958
81624131,951381944,taxiway,59.6324662,17.9494057
81624131,2052850788,taxiway,59.6325231,17.9492635
81624131,4165354027,taxiway,59.6326018,17.9491375
81624131,4165354028,taxiway,59.632698,17.9490489
81624131,4165354029,taxiway,59.6328038,17.9490114
81624131,951381946,taxiway,59.6328716,17.9490168
81624134,266146483,taxiway,59.6467592,17.9556713
81624134,4165354150,taxiway,59.6468554,17.9555332
81624134,951381953,taxiway,59.6469557,17.9552985
81624134,4165354156,taxiway,59.6469916,17.9551469
81624134,951381955,taxiway,59.6470086,17.9549243
81624134,4165354157,taxiway,59.6470059,17.9547607
81624134,951381957,taxiway,59.6469862,17.9545783
81624134,4165354154,taxiway,59.6469462,17.954404
81624134,4165354152,taxiway,59.6468805,17.954243
81624134,4165354149,taxiway,59.6467937,17.954117
81624134,32894131,taxiway,59.646705,17.9540191
81625853,951385158,taxiway,59.656486,17.9354936
81625853,4165354263,taxiway,59.6564828,17.9353669
81625853,4165354265,taxiway,59.656487,17.9352255
81625853,951385161,taxiway,59.6565023,17.9350965
81625853,4165354270,taxiway,59.656529,17.9349758
81625853,11314037055,taxiway,59.6565718,17.9348575
81625853,11314037054,taxiway,59.6566225,17.9347553
81625853,11314037053,taxiway,59.6566906,17.9346592
81625853,951385162,taxiway,59.6567583,17.9346013
81625853,11314037052,taxiway,59.6568328,17.9345668
81625853,11314037051,taxiway,59.6569072,17.9345605
81625853,4165354277,taxiway,59.6569645,17.9345765
81625853,951385163,taxiway,59.6570206,17.9346069
81625853,4165354278,taxiway,59.657073,17.9346525
81625853,951385159,taxiway,59.6571575,17.9347672
166960307,1783497700,taxiway,59.6515077,17.9250351
166960307,11314051345,taxiway,59.6513993,17.924991
166960307,10004611529,taxiway,59.6513206,17.9249459
166960307,10004611565,taxiway,59.6512639,17.9249008
166960307,10004611528,taxiway,59.6512288,17.9248413
166960307,10004611564,taxiway,59.6512111,17.9248088
166960307,10004611530,taxiway,59.6511862,17.9247455
166960307,10004611563,taxiway,59.6511647,17.9246753
166960307,10004611531,taxiway,59.6511574,17.9246118
166960307,10004611562,taxiway,59.6511544,17.9244012
166960308,4172712283,taxiway,59.6470179,17.9211744
166960308,4172712288,taxiway,59.647049,17.9209672
166960308,4172712287,taxiway,59.6470596,17.9209216
166960308,4172712293,taxiway,59.6470741,17.920874
166960308,4172712292,taxiway,59.6470955,17.9208203
166960308,4172712298,taxiway,59.6471219,17.920764
166960308,4172712301,taxiway,59.6471449,17.9207197
166960308,4172712305,taxiway,59.6471683,17.9206795
166960308,4172712310,taxiway,59.6472002,17.9206352
166960308,4172712318,taxiway,59.6472307,17.9205977
166960308,4172712327,taxiway,59.6472601,17.9205655
166960308,4172712334,taxiway,59.647294,17.9205393
166960308,4172712338,taxiway,59.6473228,17.9205226
166960308,4172712343,taxiway,59.6473611,17.9205098
166960308,4172712349,taxiway,59.6473889,17.9205055
166960308,4172712355,taxiway,59.6474062,17.9205045
166960309,4172712426,taxiway,59.6478548,17.9206675
166960309,4172712424,taxiway,59.6478099,17.9206701
166960309,4172712421,taxiway,59.6477777,17.9206815
166960309,4172712420,taxiway,59.6477394,17.9206989
166960309,4172712412,taxiway,59.6477032,17.9207237
166960309,4172712409,taxiway,59.6476595,17.920766
166960309,4172712405,taxiway,59.6476263,17.9208069
166960309,4172712400,taxiway,59.6475958,17.9208485
166960309,4172712397,taxiway,59.6475646,17.9209061
166960309,4172712391,taxiway,59.647528,17.9209833
166960309,4172712388,taxiway,59.6475039,17.9210503
166960309,4172712379,taxiway,59.6474843,17.9211214
166960309,4172712380,taxiway,59.6474772,17.9211677
166960309,4172712383,taxiway,59.647467,17.9212461
166960309,4172712366,taxiway,59.6474572,17.9213158
166960309,4172712368,taxiway,59.64745,17.921374
189735050,2003271590,taxiway,59.6567324,17.937437
189735050,4165354273,taxiway,59.6567311,17.937606
189735050,4165354271,taxiway,59.6567101,17.9377897
189735050,2003271607,taxiway,59.6566818,17.9379137
189735050,4165354268,taxiway,59.6566386,17.9380293
189735050,2003271664,taxiway,59.6566099,17.938096
189735050,11314037056,taxiway,59.656572,17.938161
189735050,11314037057,taxiway,59.6565242,17.9382179
189735050,2003271682,taxiway,59.6564671,17.9382655
189735059,951391737,taxiway,59.6555649,17.9387117
189735059,9405281079,taxiway,59.6556874,17.9386534
189735059,4165354252,taxiway,59.6560162,17.9384881
189735059,9405281098,taxiway,59.656332,17.9383316
189735059,2003271682,taxiway,59.6564671,17.9382655
189735059,4165354264,taxiway,59.6565295,17.9382448
189735059,4165354266,taxiway,59.6565876,17.9382437
189735059,4165354267,taxiway,59.6566391,17.9382581
189735059,2003271587,taxiway,59.6566721,17.9382725
189735059,4165354272,taxiway,59.6567189,17.9383087
189735059,4165354274,taxiway,59.6567744,17.9383771
189735059,4165354275,taxiway,59.6568151,17.9384495
189735059,4165354276,taxiway,59.6568517,17.938534
189735059,2003271600,taxiway,59.6568903,17.9386574
227062839,4165354171,taxiway,59.6481747,17.9171745
227062839,4165354169,taxiway,59.6480085,17.9171501
227062839,4165354168,taxiway,59.6477293,17.9170777
227062839,4165354166,taxiway,59.6474989,17.917067
227062839,4165354162,taxiway,59.6472993,17.9170703
227062839,4165354161,taxiway,59.6472675,17.9170697
227062839,4165354158,taxiway,59.6470136,17.9170884
227062839,4165354145,taxiway,59.6466667,17.9171769
227062839,4165354139,taxiway,59.6462682,17.9173325
227062839,4165354132,taxiway,59.6457274,17.917641
227062839,1783497725,taxiway,59.6453549,17.917882
227062839,4165279028,taxiway,59.6451189,17.9180346
227062839,9405265700,taxiway,59.6449881,17.9181267
227062839,4165279027,taxiway,59.644875,17.9182063
227062839,9405265710,taxiway,59.6447663,17.9183225
227062839,4165279026,taxiway,59.6446757,17.9184643
227062839,4169586404,taxiway,59.644618,17.9185696
227062839,4169586403,taxiway,59.6445537,17.9187224
227062839,9405265699,taxiway,59.6444874,17.9189379
227062839,4169586402,taxiway,59.6444767,17.9189726
227062839,1783497713,taxiway,59.6443619,17.9193992
227062845,4171860312,taxiway,59.6407281,17.9279685
227062845,4171860310,taxiway,59.640684,17.92794
227062845,4171860308,taxiway,59.6406473,17.9279177
227062845,4171860305,taxiway,59.6405982,17.9278959
227062845,4171860304,taxiway,59.6405474,17.9278899
227062845,4171860302,taxiway,59.6404922,17.9279002
227062845,4171860298,taxiway,59.640431,17.9279295
227062845,4171860291,taxiway,59.6403724,17.9279777
227062845,4171860284,taxiway,59.6403292,17.9280287
227062845,4171860277,taxiway,59.6402902,17.9280912
227062845,4171860274,taxiway,59.6402576,17.9281597
227062845,4171860272,taxiway,59.6402214,17.9282516
227062847,4171838139,taxiway,59.6424382,17.9247629
227062847,4171838140,taxiway,59.6425338,17.9248613
259719488,313317874,taxiway,59.6289116,17.9475623
259719488,4165354018,taxiway,59.6308376,17.9482684
259719488,951381946,taxiway,59.6328716,17.9490168
259719488,313319191,taxiway,59.6377554,17.9508755
259719488,32894130,taxiway,59.6419065,17.9522837
259719488,266146496,taxiway,59.6446108,17.9532654
259719488,4165354128,taxiway,59.644951,17.9533888
259719488,32894131,taxiway,59.646705,17.9540191
259719488,266146484,taxiway,59.6483549,17.9546253
259719488,4177193230,taxiway,59.6483705,17.9546317
259719488,32894132,taxiway,59.6487274,17.9547586
259719492,12462854408,taxiway,59.6512669,17.9546728
259719492,32894134,taxiway,59.6524964,17.9540302
259719492,32893994,taxiway,59.6570759,17.9516014
259719492,313318385,taxiway,59.6579437,17.951116
416081717,4165354286,taxiway,59.6574406,17.9429872
416081717,4165354284,taxiway,59.6573738,17.9429811
416081717,4165354282,taxiway,59.6573135,17.9429905
416081717,4177136946,taxiway,59.6571352,17.9430512
416081717,4177136920,taxiway,59.6570409,17.9430833
416081717,4177136914,taxiway,59.6570135,17.9430926
416081717,9405281115,taxiway,59.6569802,17.9431039
416081717,1783497706,taxiway,59.6566157,17.943228
416081717,4165354260,taxiway,59.6562698,17.94336
416081717,4165354257,taxiway,59.6562289,17.9433929
416081717,1783497711,taxiway,59.6561648,17.9434271
416081719,4169338793,taxiway,59.6594992,17.9591784
416081719,4169338792,taxiway,59.659498,17.959254
416081719,4169338791,taxiway,59.6594947,17.9593794
416081719,4169338790,taxiway,59.6594814,17.9595075
416081719,4169338789,taxiway,59.659456,17.9596342
416081719,4169338587,taxiway,59.6594259,17.9597368
416081719,4169338585,taxiway,59.6593822,17.9598528
416081719,4169338584,taxiway,59.659328,17.9599541
416081719,4169338582,taxiway,59.6592816,17.9600178
416081719,4169338578,taxiway,59.659223,17.9600701
416081719,4169338575,taxiway,59.6592034,17.9600875
416081722,4169338799,taxiway,59.6596894,17.9606749
416081722,4169338798,taxiway,59.6596708,17.9605924
416081722,4169338797,taxiway,59.6596467,17.9605086
416081722,4169338796,taxiway,59.6596081,17.9603986
416081722,4169338795,taxiway,59.6595522,17.960284
416081722,4169338794,taxiway,59.6595028,17.9602142
416081722,4169338588,taxiway,59.6594503,17.9601606
416081722,4169338586,taxiway,59.6593866,17.9601157
416081722,4169338583,taxiway,59.6593236,17.9600929
416081722,4169338580,taxiway,59.6592586,17.9600828
416081722,4169338575,taxiway,59.6592034,17.9600875
416081723,4169338575,taxiway,59.6592034,17.9600875
416081723,4169338570,taxiway,59.6591592,17.9601065
416081726,4169338570,taxiway,59.6591592,17.9601065
416081726,4169338569,taxiway,59.6591261,17.9601207
416081727,313321201,taxiway,59.6555812,17.9251317
416081727,32893757,taxiway,59.6575416,17.9241699
416081728,32893994,taxiway,59.6570759,17.9516014
416081728,4165354280,taxiway,59.6571362,17.9515491
416081728,4165354281,taxiway,59.657231,17.9514365
416081728,4165354283,taxiway,59.6573191,17.9512809
416081728,283044010,taxiway,59.6573896,17.9511039
416081728,4165354285,taxiway,59.6574384,17.9509456
416081728,4165354287,taxiway,59.6574749,17.9507713
416081728,4165354289,taxiway,59.657502,17.9505406
416081728,4165354290,taxiway,59.6575088,17.9503582
416081728,283044014,taxiway,59.6575008,17.9501561
416081729,313318385,taxiway,59.6579437,17.951116
416081729,4165354300,taxiway,59.6580017,17.9510522
416081729,4165354302,taxiway,59.6580684,17.9509496
416081729,4165354303,taxiway,59.6581111,17.9508719
416081729,4165354305,taxiway,59.6581511,17.950786
416081729,4165354307,taxiway,59.6582012,17.9506513
416081729,4165354308,taxiway,59.6582466,17.9504964
416081729,4165354309,taxiway,59.6582764,17.9503435
416081729,4165354310,taxiway,59.6582937,17.9502134
416081729,4165354311,taxiway,59.6583069,17.950033
416081729,4165354312,taxiway,59.6583076,17.9498613
416081729,313318373,taxiway,59.6583033,17.9497639
416081730,32897666,taxiway,59.6561621,17.9329498
416081730,11314051282,taxiway,59.6562013,17.9329678
416081730,4165354259,taxiway,59.6562544,17.9330053
416081730,4165354261,taxiway,59.6562964,17.9330412
416081730,9405281078,taxiway,59.6563382,17.9330955
416081730,2357998563,taxiway,59.6565036,17.9334204
416081730,951385159,taxiway,59.6571575,17.9347672
416081730,10018740336,taxiway,59.657366,17.9351866
416081730,4165354314,taxiway,59.6583501,17.9371949
416081730,4165354315,taxiway,59.6584314,17.9373586
416081730,4165354319,taxiway,59.6585459,17.9376114
416081730,4165354320,taxiway,59.6586041,17.9377964
416081730,4165354321,taxiway,59.6586288,17.9379131
416081730,4165354322,taxiway,59.6586478,17.938015
416081730,4165354323,taxiway,59.6587,17.9383359
416081731,4165354296,taxiway,59.6576624,17.9431541
416081731,4165354295,taxiway,59.6576523,17.9431421
416081731,4165354294,taxiway,59.6576008,17.9430811
416081731,4165354292,taxiway,59.6575466,17.9430328
416081731,4165354288,taxiway,59.6574948,17.9430019
416081731,4165354286,taxiway,59.6574406,17.9429872
416081732,32897619,taxiway,59.6573927,17.9426089
416081732,4177137001,taxiway,59.6573236,17.9424688
416081732,313319631,taxiway,59.6567742,17.9413289
416081732,4165354269,taxiway,59.6566645,17.9410687
416081732,313319632,taxiway,59.6565588,17.9407951
416081732,4165354262,taxiway,59.6564179,17.9403579
416081732,4165354258,taxiway,59.656239,17.9396901
416081732,4165354256,taxiway,59.6561418,17.9392354
416081732,4165354254,taxiway,59.6561127,17.939086
416081732,9405281105,taxiway,59.6560869,17.9389515
416081732,313319633,taxiway,59.6560449,17.938707
416081733,4165354351,taxiway,59.6637544,17.9780311
416081733,4165354352,taxiway,59.6637545,17.9781972
416081733,4165354350,taxiway,59.6637511,17.9784104
416081733,4165354349,taxiway,59.6637301,17.9785995
416081733,4165354348,taxiway,59.6636833,17.9787699
416081733,4165354347,taxiway,59.663621,17.9789294
416081733,4165354346,taxiway,59.6635448,17.9790327
416081733,32897611,taxiway,59.6634256,17.9791346
416081733,4165354345,taxiway,59.6631343,17.9792687
416081733,32897612,taxiway,59.6630503,17.9792527
416081733,4165354344,taxiway,59.6629636,17.9792017
416081733,4165354343,taxiway,59.6628715,17.9790917
416081733,10018740334,taxiway,59.6628624,17.9790795
416081733,4165354342,taxiway,59.6628255,17.97903
416081733,32897613,taxiway,59.6627469,17.9788906
416081733,32897614,taxiway,59.6619408,17.9772303
416081733,4165354341,taxiway,59.6618568,17.9770076
416081733,32897615,taxiway,59.661762,17.9766938
416081733,4165354340,taxiway,59.6617051,17.9764283
416081733,32897616,taxiway,59.6616576,17.9761225
416081735,4169338800,taxiway,59.6639782,17.9265028
416081735,32893760,taxiway,59.6641341,17.9265583
416081735,3387647677,taxiway,59.6643202,17.9265864
416081735,32893761,taxiway,59.6644863,17.926565
416081735,3387647678,taxiway,59.664637,17.9265145
416081735,32893762,taxiway,59.6647748,17.9264389
416081735,3387647679,taxiway,59.6656028,17.9258533
416081735,32893763,taxiway,59.6658474,17.9256972
416081735,3387647684,taxiway,59.6659995,17.9255376
416081735,32893765,taxiway,59.6660858,17.9253735
416081735,3387647687,taxiway,59.6661381,17.9251936
416081735,3387647689,taxiway,59.6661733,17.9249845
416081735,32893766,taxiway,59.6661801,17.9247957
416081735,3387647688,taxiway,59.6661721,17.9245956
416081735,3387647686,taxiway,59.6661483,17.924391
416081735,32893767,taxiway,59.6661085,17.9241954
416081735,3387647685,taxiway,59.6660643,17.9240381
416081735,3387647683,taxiway,59.6660029,17.9238897
416081735,3387647682,taxiway,59.6659359,17.923766
416081735,3387647681,taxiway,59.6658417,17.9236379
416081735,3387647680,taxiway,59.665769,17.9235794
416081735,32893768,taxiway,59.6656642,17.9235031
416081738,4169338020,taxiway,59.6495586,17.921284
416081738,4169338019,taxiway,59.649513,17.921191
416081738,951386024,taxiway,59.6483882,17.9191075
416081738,4165354165,taxiway,59.6474853,17.9174371
416081738,4165354164,taxiway,59.6473349,17.9171662
416081738,4165354163,taxiway,59.6472929,17.9171018
416081738,4165354161,taxiway,59.6472675,17.9170697
416081738,4165354160,taxiway,59.6471926,17.9169677
416081738,4165354159,taxiway,59.6470584,17.9168336
416081738,4165354153,taxiway,59.6469432,17.9167558
416081738,4165354151,taxiway,59.6468613,17.9166993
416081740,4165354178,taxiway,59.6503986,17.9199718
416081740,4169338073,taxiway,59.6503511,17.920032
416081740,4169338072,taxiway,59.6503165,17.9200843
416081740,4169338069,taxiway,59.6502765,17.9201594
416081740,4169338067,taxiway,59.6502443,17.9202406
416081740,4169338065,taxiway,59.6502091,17.9203546
416081740,4169338062,taxiway,59.65018,17.92049
416081740,4169338061,taxiway,59.6501674,17.9205933
416081740,4169338058,taxiway,59.65016,17.9207368
416081740,4169338059,taxiway,59.6501607,17.9208353
416081740,4169338060,taxiway,59.6501647,17.9209205
416081740,4169338063,taxiway,59.6501864,17.921069
416081740,4169338064,taxiway,59.6502022,17.9211374
416081740,4169338066,taxiway,59.6502254,17.9212239
416081740,4169338068,taxiway,59.6502486,17.921291
416081740,4169338070,taxiway,59.6502789,17.9213617
416081740,4169338071,taxiway,59.6503123,17.9214268
416081740,4169338074,taxiway,59.6503551,17.9214932
416081740,4169338075,taxiway,59.6504066,17.9215502
416081740,4169338076,taxiway,59.6504691,17.9215994
416081740,4169338077,taxiway,59.6505066,17.9216272
416081743,32893756,taxiway,59.653983,17.922886
416081743,313321350,taxiway,59.653735,17.9224254
416081743,388537111,taxiway,59.6531608,17.9213646
416081743,4165354196,taxiway,59.6525337,17.9201991
416081743,4165354194,taxiway,59.6523304,17.9198531
416081743,1783497715,taxiway,59.6521992,17.9196556
416081743,4165354192,taxiway,59.6520634,17.9194676
416081743,4165354190,taxiway,59.6518114,17.9191376
416081743,4165354189,taxiway,59.651775,17.9190965
416081743,4165354188,taxiway,59.6516189,17.9189204
416081743,4165354186,taxiway,59.6513845,17.918687
416081743,4165354184,taxiway,59.6511595,17.9184832
416081743,4165354182,taxiway,59.6509359,17.9183169
416081743,4165354180,taxiway,59.6507367,17.9181774
416081743,4165354179,taxiway,59.6505429,17.9180648
416081743,528022886,taxiway,59.6503719,17.9179693
416081746,4169338032,taxiway,59.6496603,17.9223161
416081746,4169338033,taxiway,59.6496679,17.9222025
416081746,4169338035,taxiway,59.6496806,17.9221073
416081746,4169338038,taxiway,59.6497023,17.9220006
416081746,4169338040,taxiway,59.6497277,17.9219051
416081746,4169338042,taxiway,59.6497526,17.9218347
416081746,4169338043,taxiway,59.6497713,17.9217908
416081746,4169338045,taxiway,59.649796,17.9217371
416081746,4169338047,taxiway,59.6498375,17.921665
416081746,4169338049,taxiway,59.6498748,17.9216141
416081746,4169338051,taxiway,59.6499075,17.9215785
416081746,4169338052,taxiway,59.649948,17.9215447
416081746,4169338053,taxiway,59.6499868,17.9215192
416081746,4169338054,taxiway,59.6500178,17.9215021
416081746,4169338055,taxiway,59.6500516,17.9214883
416081746,4169338056,taxiway,59.6500891,17.9214847
416081746,4169338057,taxiway,59.6501051,17.9214825
416081748,4169338030,taxiway,59.6496509,17.921651
416081748,4169338029,taxiway,59.6496488,17.9214905
416081748,4169338028,taxiway,59.6496474,17.9213624
416081748,4169338025,taxiway,59.649646,17.921317
416086007,4169365861,taxiway,59.6534578,17.9226965
416086007,4169365860,taxiway,59.6533773,17.9227156
416086007,4169365859,taxiway,59.6533302,17.922741
416086007,4169365857,taxiway,59.6532723,17.922786
416086007,4169365856,taxiway,59.6532303,17.9228329
416086007,4169365854,taxiway,59.6531876,17.9228906
416086007,4169365852,taxiway,59.6531602,17.9229382
416086007,4169365851,taxiway,59.6531341,17.9229905
416086007,4169365849,taxiway,59.6531026,17.9230663
416086007,4169365848,taxiway,59.6530789,17.9231427
416086007,4169365846,taxiway,59.6530652,17.923199
416086008,4169365814,taxiway,59.6527494,17.922439
416086008,4169365819,taxiway,59.6528185,17.9225087
416086008,4169365822,taxiway,59.6528526,17.9225566
416086008,4169365825,taxiway,59.6528891,17.922617
416086008,4169365828,taxiway,59.6529162,17.9226716
416086008,4169365830,taxiway,59.6529437,17.922737
416086008,4169365832,taxiway,59.6529669,17.9228058
416086008,4169365834,taxiway,59.6529832,17.9228634
416086008,4169365836,taxiway,59.6529996,17.9229409
416086008,4169365837,taxiway,59.6530096,17.9229962
416086008,4169365838,taxiway,59.6530206,17.9230746
416086008,4169365840,taxiway,59.6530274,17.9231565
416086008,4169365843,taxiway,59.6530308,17.923223
416086008,4169365844,taxiway,59.653031,17.9232991
416086008,4169365842,taxiway,59.6530301,17.923335
416086008,4169365841,taxiway,59.6530275,17.9233774
416086008,4169365839,taxiway,59.6530233,17.9234277
416086009,4165354211,taxiway,59.6533244,17.9249802
416086009,4169365858,taxiway,59.6532779,17.924933
416086009,4169365855,taxiway,59.6532257,17.9248914
416086009,4169365853,taxiway,59.6531745,17.9248663
416086009,4169365850,taxiway,59.6531208,17.9248559
416086009,4169365847,taxiway,59.653071,17.9248552
416086009,4169365845,taxiway,59.6530317,17.9248619
416086009,4169365835,taxiway,59.6529931,17.924875
416086009,4169365831,taxiway,59.6529472,17.9249005
416086009,4169365826,taxiway,59.6529015,17.924937
416086009,4169365823,taxiway,59.6528684,17.9249736
416086009,4169365821,taxiway,59.6528346,17.9250148
416086009,4169365818,taxiway,59.6528058,17.925057
416086009,4169365817,taxiway,59.6527836,17.9250956
416086009,4169365815,taxiway,59.6527539,17.9251546
416086009,4169365805,taxiway,59.6527231,17.9252311
416086009,4169365803,taxiway,59.652704,17.9252877
416086009,1317486449,taxiway,59.6526902,17.9253403
416086010,4169365833,taxiway,59.6529766,17.9236798
416086010,4169365829,taxiway,59.6529386,17.9237992
416086010,4169365827,taxiway,59.6529085,17.9238662
416086010,4169365824,taxiway,59.6528715,17.9239313
416086010,4169365820,taxiway,59.6528244,17.9239956
416086010,4169365816,taxiway,59.652774,17.9240506
416086010,4169365807,taxiway,59.6527313,17.9240889
416086010,4169365801,taxiway,59.6526876,17.9241143
416086010,4169365796,taxiway,59.6526367,17.9241291
416086010,4169365794,taxiway,59.6525968,17.9241338
416086010,4169365792,taxiway,59.6525687,17.9241331
416086010,4169365790,taxiway,59.652527,17.9241244
416086010,283044026,taxiway,59.6524984,17.9241122
416086010,4169365791,taxiway,59.6525416,17.9241705
416086010,4169365793,taxiway,59.6525809,17.9242305
416086010,4169365795,taxiway,59.6526145,17.9242922
416086010,4169365797,taxiway,59.6526382,17.9243452
416086010,4169365798,taxiway,59.6526619,17.9244059
416086010,4169365800,taxiway,59.6526839,17.9244746
416086010,4169365802,taxiway,59.6527021,17.9245437
416086010,4169365804,taxiway,59.6527197,17.9246298
416086010,4169365806,taxiway,59.652731,17.9247116
416086010,4169365809,taxiway,59.6527385,17.9247867
416086010,4169365811,taxiway,59.6527424,17.9248662
416086010,4169365813,taxiway,59.6527432,17.9249316
416086010,4169365812,taxiway,59.6527424,17.9249916
416086010,4169365810,taxiway,59.6527393,17.9250345
416086010,4169365808,taxiway,59.6527353,17.9250748
416086011,4169365882,taxiway,59.6543347,17.9219599
416086011,4169365881,taxiway,59.654299,17.9220038
416086011,4169365880,taxiway,59.6542585,17.9220645
416086011,4169365879,taxiway,59.6542361,17.9221047
416086011,4169365877,taxiway,59.6541813,17.9222375
416086011,4169365875,taxiway,59.6541494,17.9223367
416086011,4169365872,taxiway,59.6541203,17.9224882
416086011,4169365870,taxiway,59.654104,17.9226465
416086011,4169365869,taxiway,59.6541013,17.9227846
416086011,4169365871,taxiway,59.6541121,17.9229094
416086011,4169365873,taxiway,59.6541223,17.9229912
